Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
AUD/CZK,15.0995,-0.1118,-0.0169,15.058,15.1251,AUD,CZK,1736428595
AUD/DKK,4.48625,-0.11911,-0.00535,4.4749,4.49519,AUD,DKK,1736428595
AUD/EUR,0.6013,-0.14033,-0.000845,0.5999,0.6022,AUD,EUR,1736428595
AUD/FJD,1.44344,-0.78743,-0.01145631,1.43344,1.4524,AUD,FJD,1736428162
AUD/GBP,0.50385,0.19952,0.00100329,0.5012,0.5054,AUD,GBP,1736428596
AUD/HKD,4.8235,-0.24203,-0.01170242,4.7809,4.8352,AUD,HKD,1736428595
AUD/HUF,248.92,0.16498,0.41,248.15,249.37,AUD,HUF,1736428589
AUD/IDR,10041.49108,-0.25735,-25.90892,10004.9,10090.4,AUD,IDR,1736428591
AUD/ILS,2.2677,-0.55275,-0.01260434,2.24975,2.279,AUD,ILS,1736428581
AUD/INR,53.21833,-0.36259,-0.19367,52.99326,53.366,AUD,INR,1736428578
AUD/JPY,97.8,-0.56934,-0.56,97.64,98.47366,AUD,JPY,1736428596
AUD/KRW,904.45915,-0.29773,-2.70085,902.15128,906.83,AUD,KRW,1736428544
AUD/LTL,1.81833,81.833,0.81833,1.81026,1.81994,AUD,LTL,1736428595
AUD/MAD,6.23944,-0.04095355,-0.00255632,6.1997,6.24226,AUD,MAD,1736428595
AUD/MXN,12.67505,-0.1367,-0.01735,12.6271,12.69321,AUD,MXN,1736428595
AUD/MYR,2.7864,-0.43949,-0.0123,2.78344,2.8037,AUD,MYR,1736418730
AUD/NOK,7.07213,-0.19567,-0.01386533,7.0519,7.0925,AUD,NOK,1736428595
AUD/NZD,1.10751,-0.03069008,-0.00034,1.1059,1.10977,AUD,NZD,1736428596
AUD/PGK,2.48589,-0.89333,-0.02240729,2.43774,2.48589,AUD,PGK,1736425145
AUD/PHP,36.26054,-0.31468,-0.11446,36.01309,36.44315,AUD,PHP,1736428591
AUD/PKR,172.591,-0.33148,-0.574,172.116,174.52007,AUD,PKR,1736418730
AUD/PLN,2.56787,-0.15669,-0.00403,2.5637,2.57401,AUD,PLN,1736428595
AUD/SEK,6.9123,-0.13725,-0.0095,6.8915,6.92792,AUD,SEK,1736428595
AUD/SGD,0.84816,-0.17654,-0.0015,0.8442,0.84994,AUD,SGD,1736428596
AUD/THB,21.4357,-0.32688,-0.07029929,21.40401,21.524,AUD,THB,1736428575
AUD/TRY,21.90793,-0.44024,-0.096875,21.8123,22.0052,AUD,TRY,1736428595
AUD/TWD,20.39585,-0.08399425,-0.01714575,20.33,20.43754,AUD,TWD,1736428594
AUD/USD,0.61985,-0.33866,-0.0021063,0.6171,0.62196,AUD,USD,1736428595
AUD/XAG,0.02038944,-2.1307,-0.000443895062,0.02036452,0.02062706,AUD,XAG,1736428581
AUD/XAU,0.000231932461,-0.66333,-0.000001548743,0.000231561885,0.000233503012,AUD,XAU,1736428581
AUD/ZAR,11.6981,-0.37133,-0.0436,11.66921,11.76471,AUD,ZAR,1736428595
AWG/GBP,0.44773,0.15223,0.000680528614,0.44719,0.44773,AWG,GBP,1736394727
AWG/USD,0.55866,0,0,0.55866,0.55866,AWG,USD,1736392964
BAM/EUR,0.51558,-0.38823,-0.00200945,0.51042,0.51644,BAM,EUR,1736428328
BAM/GBP,0.42872,0.42872,0.0018302,0.4264,0.4442,BAM,GBP,1736428328
BAM/USD,0.52731,-0.11601,-0.00061244,0.52407,0.55066,BAM,USD,1736428328
BBD/BMD,0.49654,-50.3457,-0.50346,0.49654,0.50877,BBD,BMD,1736425174
BBD/EUR,0.48541,0.1165,0.000564844602,0.46951,0.48622,BBD,EUR,1736428328
BBD/GBP,0.40607,0.54722,0.00221,0.39195,0.40745,BBD,GBP,1736428328
BBD/USD,0.5,0,0,0.48369,0.5,BBD,USD,1736427610
BDT/EUR,0.00795735,-0.85536,-0.000068651389,0.007927,0.00811076,BDT,EUR,1736425144
BDT/GBP,0.00667142,-0.93082,-0.000062682487,0.0065754,0.0067667,BDT,GBP,1736425144
BDT/JPY,1.29334,-1.55743,-0.02046154,1.27481,1.32216,BDT,JPY,1736425144
BDT/USD,0.00820054,-1.69197,-0.000141138487,0.00808308,0.0083682,BDT,USD,1736425144
BGN/AUD,0.85009,0.0031175,0.000026500612,0.84847,0.85248,BGN,AUD,1736428595
BGN/CAD,0.75818,-0.04182696,-0.000317255442,0.7568,0.7589,BGN,CAD,1736428595
BGN/CNY,3.86353,28.78421,0.86353,3.8573,3.86638,BGN,CNY,1736428202
BGN/DKK,3.81472,27.1574,0.81472,3.79533,3.81513,BGN,DKK,1736428163
BGN/EUR,0.51127,1.10215,0.00557358,0.5053,0.51393,BGN,EUR,1736428163
BGN/GBP,0.4285,0.61954,0.00263839,0.42549,0.43091,BGN,GBP,1736428163
BGN/USD,0.5269,0.18706,0.00098375147,0.52406,0.52718,BGN,USD,1736428163
BHD/AED,9.74363,-100,,9.73597,9.76056,BHD,AED,1736428163
BHD/EUR,2.57416,0.23192,0.00595607,2.55297,2.57615,BHD,EUR,1736428162
BHD/GBP,2.15721,0.28856,0.00620699,2.1408,2.18019,BHD,GBP,1736428162
BHD/PKR,738.87,0.02436746,0.18,738.69,739.08,BHD,PKR,1736394727
BHD/USD,2.65287,-0.01319293,-0.000350038005,2.63239,2.65345,BHD,USD,1736428162
BIF/EUR,0.000328180893,-1.52046,-0.000005066906,0.000328180893,0.000333425581,BIF,EUR,1736425143
BIF/GBP,0.000275087788,-1.07651,-0.000002993562,0.000275087788,0.000278493351,BIF,GBP,1736425143
BIF/USD,0.000338123789,-2.18687,-0.000007559661,0.000335016747,0.000345683451,BIF,USD,1736425143
BMD/BBD,2.01392,101.39243,1.01392,1.96551,2.01392,BMD,BBD,1736425174
BMD/CAD,1.43532,-0.51814,-0.00747566,1.43275,1.4453,BMD,CAD,1736428595
BMD/EUR,0.9697,0.11357,0.0011,0.96796,0.97305,BMD,EUR,1736428328
BMD/GBP,0.81074,0.31227,0.00252384,0.80671,0.81673,BMD,GBP,1736428585
BMD/KYD,0.83332,0.29208,0.00242692,0.8309,0.83332,BMD,KYD,1736425145
BMD/USD,1,0,0,1,1,BMD,USD,1736427610
BND/EUR,0.70967,0.08516074,0.000603848407,0.70882,0.72192,BND,EUR,1736428328
BND/GBP,0.59467,0.51736,0.00306078,0.58161,0.5962,BND,GBP,1736428328
BND/USD,0.73099,-0.03654971,-0.000267273913,0.72934,0.7318,BND,USD,1736428596
BOB/EUR,0.14049,-1.37679,-0.00196124,0.14049,0.14455,BOB,EUR,1736425143
BOB/GBP,0.11785,0.90095,0.00105231,0.11454,0.11785,BOB,GBP,1736425143
BOB/USD,0.14485,-0.77951,-0.00113798,0.14078,0.14599,BOB,USD,1736425143
BRL/ARS,169.6301,0.03467568,0.0588,167.92278,169.9216,BRL,ARS,1736428594
BRL/AUD,0.2639,0.2812,0.00074,0.26162,0.2648,BRL,AUD,1736428583
BRL/CAD,0.23535,-0.04966462,-0.000116943222,0.23319,0.23601,BRL,CAD,1736428466
BRL/CHF,0.1492,0.17457,0.00026,0.1478,0.1496,BRL,CHF,1736428593
BRL/CLP,163.61748,-0.10533,-0.17252,162.0632,164.0942,BRL,CLP,1736428594
BRL/COP,707.21,0.25659,1.81,702.03,709.62,BRL,COP,1736428593
BRL/EUR,0.1587,0.15146,0.00024,0.1573,0.1592,BRL,EUR,1736428466
BRL/GBP,0.13298,0.59963,0.000792657068,0.13191,0.1338,BRL,GBP,1736428594
BRL/HKD,1.27288,0.12443,0.00158192,1.26135,1.2761,BRL,HKD,1736428466
BRL/JPY,25.81594,-0.29377,-0.07606258,25.6008,25.913,BRL,JPY,1736428594
BRL/KRW,238.76113,-0.08740454,-0.20887,237.05741,239.60358,BRL,KRW,1736428570
BRL/MXN,3.3456,0.14368,0.0048,3.31315,3.3541,BRL,MXN,1736428594
BRL/PEN,0.6175,-0.16168,-0.001,0.6125,0.6193,BRL,PEN,1736428568
BRL/RSD,18.58025,3.22361,0.58025,18.44251,18.61308,BRL,RSD,1736428163
BRL/RUB,16.7348,-2.76681,-0.4762,16.56639,17.211,BRL,RUB,1736428466
BRL/SEK,1.82428,0.05398303,0.0009842725,1.80704,1.82958,BRL,SEK,1736428466
BRL/SGD,0.22385,0.16357,0.0003655565,0.22192,0.22445,BRL,SGD,1736428466
BRL/USD,0.16367,-0.070372,-0.00011526,0.16228,0.16408,BRL,USD,1736428596
BRL/XAG,0.0053817,-0.97678,-0.00005308576,0.00535117,0.00545435,BRL,XAG,1736428581
BRL/XAU,0.000061215807,-0.48758,-0.000000299941,0.000060813379,0.000061635181,BRL,XAU,1736428581
BRL/ZAR,3.0867,-0.000053892507,-0.0000016635,3.05459,3.10412,BRL,ZAR,1736428466
BSD/EUR,0.97069,0.29121,0.00281848,0.96768,0.97733,BSD,EUR,1736425143
BSD/GBP,0.81367,0.765,0.0061773,0.80775,0.81367,BSD,GBP,1736425143
BSD/USD,1.00006,0.00558787,0.000055878701,0.99326,1.00006,BSD,USD,1736425143
BTN/EUR,0.01128541,0,0,0.01126126,0.01128541,BTN,EUR,1732205465
BTN/GBP,0.00948113,0.99492,0.000093400106,0.00937356,0.00948113,BTN,GBP,1736425143
BWP/CHF,0.06505128,-0.43056,-0.000281298128,0.06433039,0.06505128,BWP,CHF,1736425142
BWP/EUR,0.06927018,-0.47388,-0.000329822492,0.06850253,0.06927018,BWP,EUR,1736425142
BWP/GBP,0.05806192,-0.02252874,-0.000013083563,0.05741848,0.05810913,BWP,GBP,1736425142
BWP/USD,0.07136214,-0.50691,-0.000363583131,0.07057131,0.07136214,BWP,USD,1736425142
BWP/ZAR,1.34755,-0.27785,-0.00375463,1.34397,1.35351,BWP,ZAR,1736428594
BZD/EUR,0.48328,0.5606,0.00269417,0.48047,0.49525,BZD,EUR,1736425143
BZD/GBP,0.40509,1.02047,0.00409204,0.40111,0.41512,BZD,GBP,1736425143
BZD/USD,0.49817,-0.3512,-0.00175573,0.48613,0.49993,BZD,USD,1736425143
CAD/AED,2.55271,0.10227,0.00260803,2.5456,2.56003,CAD,AED,1736428595
CAD/ARS,720.61416,0.03394857,0.24456,718.82654,721.06876,CAD,ARS,1736428559
CAD/AUD,1.12124,0.2266,0.002535,1.1189,1.1247,CAD,AUD,1736428595
CAD/BGN,1.31895,0.04184448,0.000551677613,1.3177,1.32112,CAD,BGN,1736428595
CAD/BMD,0.69671,0.52084,0.00360992,0.6919,0.69755,CAD,BMD,1736428595
CAD/BRL,4.24902,0.04984819,0.002117,4.23171,4.28283,CAD,BRL,1736428466
CAD/CHF,0.6336,0,0,0.63249,0.63472,CAD,CHF,1736428597
CAD/CNY,5.09605,-0.07544725,-0.00384773,5.08975,5.1022,CAD,CNY,1736428594
CAD/COP,3006.1,0.04992345,1.5,2971.29676,3007.3,CAD,COP,1736428328
CAD/CZK,16.92974,0.0102994,0.00174348,16.919,16.98105,CAD,CZK,1736428595
CAD/DKK,5.0301,0.03778688,0.0019,5.0246,5.0396,CAD,DKK,1736428595
CAD/EUR,0.67418,0.04154919,0.00028,0.6737,0.67545,CAD,EUR,1736428595
CAD/GBP,0.56493,0.50347,0.00283,0.5621,0.56726,CAD,GBP,1736428595
CAD/HKD,5.40839,-0.04176947,-0.00226,5.39897,5.41653,CAD,HKD,1736428595
CAD/HUF,279.15656,0.14226,0.39656,278.62,279.98386,CAD,HUF,1736428595
CAD/IDR,11258.93105,-0.01570903,-1.76895,11224.85,11376.56428,CAD,IDR,1736428590
CAD/ILS,2.54303,-0.33986,-0.00867226,2.52584,2.5545,CAD,ILS,1736428581
CAD/INR,59.67222,-0.46673,-0.27982,59.5713,59.988,CAD,INR,1736428578
CAD/ISK,97.814,-0.2295,-0.225,97.813,97.822,CAD,ISK,1736397428
CAD/JPY,109.67,-0.39146,-0.431,109.499,110.19,CAD,JPY,1736428596
CAD/KRW,1014.25434,-0.60307,-6.15382,1012.23,1022.49489,CAD,KRW,1736428544
CAD/KWD,0.21428,-0.19527,-0.000419249962,0.21372,0.21441,CAD,KWD,1736428545
CAD/KYD,0.57909,1.97054,0.01119072,0.5669,0.58039,CAD,KYD,1736428595
CAD/MXN,14.2115,0.04857581,0.0069,14.17227,14.23093,CAD,MXN,1736428595
CAD/MYR,3.1235,-0.12151,-0.0038,3.1228,3.14564,CAD,MYR,1736418730
CAD/NOK,7.93037,0.06020647,0.00477172,7.9148,8.01925,CAD,NOK,1736428595
CAD/NZD,1.24214,0.03478002,0.000431867489,1.2392,1.24634,CAD,NZD,1736428596
CAD/PEN,2.62292,-0.17059,-0.00448215,2.62,2.63116,CAD,PEN,1736425201
CAD/PKR,193.727,-0.01238703,-0.024,193.491,193.953,CAD,PKR,1736418730
CAD/PLN,2.87915,0.12693,0.00365,2.8756,2.89155,CAD,PLN,1736428595
CAD/RUB,71.1002,-2.82876,-2.0698,70.60828,73.192,CAD,RUB,1736428591
CAD/SAR,2.60822,0.18121,0.00471785,2.601,2.6108,CAD,SAR,1736428163
CAD/SEK,7.75015,0.01354996,0.00105,7.7369,7.7754,CAD,SEK,1736428595
CAD/SGD,0.95105,0.00533323,0.000050719019,0.95005,0.95276,CAD,SGD,1736428595
CAD/THB,24.03784,-0.15021,-0.03616085,24.00351,24.146,CAD,THB,1736428575
CAD/TRY,24.56349,-0.07285997,-0.01791,24.4639,24.67179,CAD,TRY,1736428595
CAD/TWD,22.86836,-0.12071,-0.02763748,22.84003,22.97794,CAD,TWD,1736428594
CAD/USD,0.695,-0.10564,-0.00073497,0.694,0.69633,CAD,USD,1736428596
CAD/VND,17641.43731,-0.03548729,-6.26269,17618.94349,17662.5925,CAD,VND,1736428590
CAD/XAG,0.02286237,-1.69182,-0.000393445412,0.02283626,0.02310002,CAD,XAG,1736428581
CAD/XAU,0.000260057733,-0.4499,-0.000001175287,0.000259689671,0.000261910374,CAD,XAU,1736428581
CAD/ZAR,13.1161,-0.18569,-0.0244,13.0846,13.2626,CAD,ZAR,1736428595
CDF/EUR,0.000341215409,0.21053,0.000000716851,0.000340411626,0.000344151151,CDF,EUR,1736425143
CDF/GBP,0.000286029276,0.66772,0.0000018972,0.00028121883,0.000286029276,CDF,GBP,1736425143
CDF/USD,0.000351549108,-0.11119,-0.000000391322,0.000347567058,0.00035194043,CDF,USD,1736425143
CHF/AED,4.0267,-0.09428111,-0.0038,4.0228,4.0359,CHF,AED,1736428328
CHF/ARS,1137.43435,0.07047567,0.80105,1134.40124,1138.0511,CHF,ARS,1736428559
CHF/AUD,1.76994,0.16991,0.00300229,1.76211,1.77667,CHF,AUD,1736428596
CHF/BRL,6.7052,0.05364762,0.00359525,6.6804,6.75506,CHF,BRL,1736428466
CHF/BWP,15.37438,0.44476,0.06807639,15.19423,15.3969,CHF,BWP,1736425142
CHF/CAD,1.57828,0,0,1.5755,1.58105,CHF,CAD,1736428597
CHF/CLP,1097.16311,-0.20619,-2.26689,1093.26027,1100.29,CHF,CLP,1736428595
CHF/CNY,8.04375,-0.03293228,-0.00264986,8.02893,8.0559,CHF,CNY,1736428594
CHF/CZK,26.7234,0.10639,0.0284,26.6908,26.78165,CHF,CZK,1736428594
CHF/DKK,7.9397,0.05040513,0.004,7.9322,7.98276,CHF,DKK,1736428595
CHF/EUR,1.06424,0.02341322,0.000249113933,1.06303,1.06622,CHF,EUR,1736428596
CHF/GBP,0.89172,0.5089,0.004515,0.8872,0.89474,CHF,GBP,1736428595
CHF/HKD,8.53671,-0.01862197,-0.00159,8.51901,8.55053,CHF,HKD,1736428595
CHF/HUF,440.55027,0.09548667,0.42027,439.61437,441.63463,CHF,HUF,1736428595
CHF/IDR,17771.21387,-0.0173629,-3.08613,17698.73,18018.01802,CHF,IDR,1736428591
CHF/ILS,4.01361,-0.33495,-0.01348877,3.98545,4.04138,CHF,ILS,1736428581
CHF/INR,94.19634,-0.11099,-0.10466,93.97117,94.4355,CHF,INR,1736428578
CHF/ISK,154.21389,-0.38441,-0.59511,154.10695,155.13497,CHF,ISK,1736428588
CHF/JPY,173.105,-0.35402,-0.615,172.82195,173.97356,CHF,JPY,1736428596
CHF/KRW,1600.9588,-0.06499401,-1.0412,1598.06,1618.12298,CHF,KRW,1736428544
CHF/MXN,22.43226,0.07970086,0.01786447,22.3637,22.5276,CHF,MXN,1736428595
CHF/MYR,4.9338,-0.14572,-0.0072,4.9338,4.96771,CHF,MYR,1736418730
CHF/NOK,12.51589,0.05424051,0.006785,12.4911,12.55178,CHF,NOK,1736428595
CHF/NZD,1.96017,0.15175,0.00297,1.9564,1.9654,CHF,NZD,1736428595
CHF/PKR,305.67774,-0.0318078,-0.09726029,305.05735,306.29,CHF,PKR,1736428595
CHF/PLN,4.54443,0.01166399,0.00053,4.5412,4.56126,CHF,PLN,1736428595
CHF/RON,5.29271,0.07956657,0.00420788,5.28362,5.2982,CHF,RON,1736428588
CHF/RSD,124.5842,0.50955,0.6316,124.38288,124.66961,CHF,RSD,1736428163
CHF/RUB,112.22406,-2.85061,-3.29294,111.36962,115.628,CHF,RUB,1736428595
CHF/SEK,12.2335,0.11965,0.01462,12.2116,12.2688,CHF,SEK,1736428595
CHF/SGD,1.50098,0.01132722,0.00017,1.4987,1.50365,CHF,SGD,1736428596
CHF/SZL,20.675,-0.3576,-0.0742,20.46052,20.8052,CHF,SZL,1736428328
CHF/THB,37.94133,-0.10708,-0.04067172,37.88874,38.1,CHF,THB,1736428575
CHF/TRY,38.77299,-0.05388734,-0.020905,38.6133,38.93137,CHF,TRY,1736428595
CHF/TWD,36.09606,-0.07458621,-0.02694278,36.03221,36.222,CHF,TWD,1736428594
CHF/USD,1.09709,-0.10861,-0.0011929,1.09479,1.0992,CHF,USD,1736428597
CHF/UZS,14182.5,-0.31559,-44.9,14179.55,14258.3,CHF,UZS,1736422926
CHF/ZAR,20.70345,-0.15505,-0.03215,20.63763,20.8058,CHF,ZAR,1736428595
CLP/ARS,1.03803,3.80328,0.03803278,1.01211,1.03803,CLP,ARS,1736425143
CLP/AUD,0.00161308,0.39834,0.000006400037,0.00160945,0.00161797,CLP,AUD,1736428595
CLP/BRL,0.006068,0.36388,0.000022,0.006051,0.00617043,CLP,BRL,1736428328
CLP/CHF,0.000911441513,0.20661,0.000001879285,0.000908382767,0.000914314354,CLP,CHF,1736428595
CLP/CNY,0.00734845,1.38045,0.00010006064,0.00724839,0.00734845,CLP,CNY,1736425143
CLP/COP,4.34595,8.64867,0.34595,4.28677,4.34595,CLP,COP,1736425143
CLP/EUR,0.000966,0.31153,0.000003,0.000963,0.000986037706,CLP,EUR,1736428328
CLP/GBP,0.000812709793,1.27225,0.000010209793,0.0008043,0.00081578019,CLP,GBP,1736428585
CLP/JPY,0.15776,0.16539,0.000260491136,0.15693,0.15834,CLP,JPY,1736428595
CLP/MXN,0.02046248,1.38045,0.000278628505,0.02018385,0.02046248,CLP,MXN,1736425143
CLP/PEN,0.00378309,1.38045,0.000051512655,0.00373158,0.00378309,CLP,PEN,1736425143
CLP/USD,0.000999870017,-0.00699909,-0.000000069987,0.000997974113,0.00100418,CLP,USD,1736428595
CNH/AUD,0.2193,0.13608,0.000298017334,0.21902,0.22033,CNH,AUD,1736428595
CNH/EUR,0.13187,0.000988999034,0.000001304146,0.13179,0.13222,CNH,EUR,1736428595
CNH/GBP,0.1105,0.42459,0.000467174429,0.11003,0.11106,CNH,GBP,1736428595
CNH/HKD,1.0578,0.04681736,0.000495,1.0568,1.059,CNH,HKD,1736428581
CNH/IDR,2201.5,0.01817273,0.4,2200.7,2211.7,CNH,IDR,1736418730
CNH/INR,11.6631,-0.13529,-0.0158,11.6595,11.6937,CNH,INR,1736428328
CNH/JPY,21.4491,-0.31556,-0.0679,21.428,21.529,CNH,JPY,1736428595
CNH/KRW,198.27,-0.05544914,-0.11,197.98,199.08,CNH,KRW,1736428328
CNH/PHP,7.9468,-0.08800825,-0.007,7.9333,7.9699,CNH,PHP,1736428328
CNH/SEK,1.52184,0,0,1.51976,1.52625,CNH,SEK,1736428328
CNH/THB,4.6963,-0.1191,-0.0056,4.6949,4.7181,CNH,THB,1736428328
CNH/TWD,4.4738,0.04696201,0.0021,4.4708,4.4837,CNH,TWD,1736428328
CNH/USD,0.13595,-0.03928905,-0.000053433764,0.13589,0.13618,CNH,USD,1736428597
CNY/AUD,0.22007,2.83851,0.00607442,0.215,0.22097,CNY,AUD,1736428560
CNY/BGN,0.25883,0.10855,0.000280653638,0.25849,0.25918,CNY,BGN,1736428202
CNY/CAD,0.19625,0.3347,0.00065467358,0.1955,0.19644,CNY,CAD,1736428561
CNY/CHF,0.12432,0.4188,0.000518478161,0.1236,0.12455,CNY,CHF,1736428595
CNY/CLP,136.10829,0.82096,1.10829,134.25497,136.10829,CNY,CLP,1736425143
CNY/DKK,0.98707,-0.00076042365,-0.000007505956,0.98616,0.98932,CNY,DKK,1736428594
CNY/EUR,0.1323,0.11747,0.000155220813,0.13211,0.13259,CNY,EUR,1736428594
CNY/GBP,0.11085,0.48081,0.000530435683,0.11028,0.11141,CNY,GBP,1736428594
CNY/HKD,1.06124,0.07019893,0.000744459623,1.06002,1.06177,CNY,HKD,1736428595
CNY/IDR,2209.34372,0.04726336,1.04372,2208.77772,2220.8305,CNY,IDR,1736428538
CNY/INR,11.71407,-0.04120012,-0.0048282,11.69305,11.72571,CNY,INR,1736428578
CNY/JPY,21.51974,-0.19139,-0.04126473,21.495,21.60761,CNY,JPY,1736428594
CNY/KRW,199.03304,-0.12522,-0.24955,198.41764,200.04001,CNY,KRW,1736428594
CNY/MYR,0.61369,-0.0618822,-0.00038,0.61348,0.61531,CNY,MYR,1736418730
CNY/NZD,0.24374,0.10264,0.000249905406,0.238,0.24486,CNY,NZD,1736428580
CNY/PLN,0.56763,0.18164,0.0010292,0.56465,0.56935,CNY,PLN,1736418730
CNY/SGD,0.18662,0.03058953,0.000057070017,0.186,0.18709,CNY,SGD,1736428595
CNY/THB,4.71714,-0.32687,-0.01546956,4.71482,4.74608,CNY,THB,1736428594
CNY/TWD,4.48733,-0.04165865,-0.00187014,4.48661,4.5004,CNY,TWD,1736428538
CNY/USD,0.13639,-0.01364318,-0.00001861,0.13637,0.13645,CNY,USD,1736417083
