Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
AUD/FJD,1.44367,-0.7721,-0.01123334,1.43344,1.4524,AUD,FJD,1736430946
AUD/GBP,0.50409,0.24787,0.00124642,0.5012,0.5054,AUD,GBP,1736431842
AUD/HKD,4.82501,-0.21075,-0.01019,4.7809,4.8352,AUD,HKD,1736431842
AUD/HUF,248.655,0.05834775,0.145,248.15,249.37,AUD,HUF,1736431843
AUD/IDR,10040.4248,-0.26795,-26.9752,10004.9,10090.4,AUD,IDR,1736431842
AUD/ILS,2.26652,-0.60443,-0.01378286,2.24975,2.279,AUD,ILS,1736431793
AUD/INR,53.22819,-0.34414,-0.18381,52.99326,53.366,AUD,INR,1736431820
AUD/JPY,97.798,-0.57137,-0.562,97.64,98.47366,AUD,JPY,1736431842
AUD/KRW,904.97137,-0.24126,-2.18863,902.15128,906.83,AUD,KRW,1736431792
AUD/LTL,1.81886,81.8858,0.81886,1.81026,1.82024,AUD,LTL,1736431842
AUD/MAD,6.24126,-0.01192616,-0.000744431017,6.1997,6.24599,AUD,MAD,1736431842
AUD/MXN,12.68865,-0.02954524,-0.00375,12.6271,12.70662,AUD,MXN,1736431842
AUD/MYR,2.7864,-0.43949,-0.0123,2.78344,2.8037,AUD,MYR,1736418730
AUD/NOK,7.07475,-0.15876,-0.01125,7.0519,7.0925,AUD,NOK,1736431843
AUD/NZD,1.10759,-0.02346888,-0.00026,1.1059,1.10977,AUD,NZD,1736431843
AUD/PGK,2.48589,-0.89333,-0.02240729,2.43774,2.48589,AUD,PGK,1736425145
AUD/PHP,36.24199,-0.36565,-0.13301,36.01309,36.44315,AUD,PHP,1736431842
AUD/PKR,172.591,-0.33148,-0.574,172.116,174.52007,AUD,PKR,1736418730
AUD/PLN,2.56534,-0.25487,-0.006555,2.5608,2.57401,AUD,PLN,1736431840
AUD/SEK,6.91237,-0.13629,-0.00943386,6.8915,6.92792,AUD,SEK,1736431842
AUD/SGD,0.84783,-0.21538,-0.00183,0.8442,0.84994,AUD,SGD,1736431841
AUD/THB,21.4333,-0.33807,-0.07270435,21.40401,21.524,AUD,THB,1736431823
AUD/TRY,21.9059,-0.44945,-0.0989,21.8123,22.0052,AUD,TRY,1736431838
AUD/TWD,20.39806,-0.0732036,-0.01494305,20.33,20.43754,AUD,TWD,1736431843
AUD/USD,0.62003,-0.30972,-0.0019263,0.6171,0.62196,AUD,USD,1736431842
AUD/XAG,0.02042901,-1.94076,-0.00040432414,0.02034071,0.02062706,AUD,XAG,1736431823
AUD/XAU,0.000231964741,-0.6495,-0.000001516463,0.000231561885,0.000233503012,AUD,XAU,1736431823
AUD/ZAR,11.68887,-0.44996,-0.05283302,11.66921,11.76471,AUD,ZAR,1736431843
AWG/GBP,0.44773,0.15223,0.000680528614,0.44719,0.44773,AWG,GBP,1736394727
AWG/USD,0.55866,0,0,0.55866,0.55866,AWG,USD,1736392964
BAM/EUR,0.51537,-0.42879,-0.00221937,0.51042,0.51644,BAM,EUR,1736431629
BAM/GBP,0.4288,0.44595,0.00190374,0.4264,0.4442,BAM,GBP,1736431629
BAM/USD,0.52754,-0.07384918,-0.00038987,0.52407,0.55066,BAM,USD,1736431629
BBD/BMD,0.49654,-50.3457,-0.50346,0.49654,0.50877,BBD,BMD,1736425174
BBD/EUR,0.48522,0.07763598,0.000376416893,0.46951,0.48622,BBD,EUR,1736431629
BBD/GBP,0.40597,0.52246,0.00211,0.39195,0.40745,BBD,GBP,1736431629
BBD/USD,0.5,0,0,0.48369,0.5,BBD,USD,1736431210
BDT/EUR,0.00795735,-0.85536,-0.000068651389,0.007927,0.00811076,BDT,EUR,1736425144
BDT/GBP,0.00667142,-0.93082,-0.000062682487,0.0065754,0.0067667,BDT,GBP,1736425144
BDT/JPY,1.29334,-1.55743,-0.02046154,1.27481,1.32216,BDT,JPY,1736425144
BDT/USD,0.00820054,-1.69197,-0.000141138487,0.00808308,0.0083682,BDT,USD,1736425144
BGN/AUD,0.85011,0.00570289,0.000048477981,0.84847,0.85248,BGN,AUD,1736431842
BGN/CAD,0.75854,0.0057685,0.0000437538,0.7568,0.75928,BGN,CAD,1736431843
BGN/CNY,3.86475,28.82493,0.86475,3.8573,3.86706,BGN,CNY,1736431002
BGN/DKK,3.81481,27.16032,0.81481,3.79533,3.81513,BGN,DKK,1736429490
BGN/EUR,0.5113,1.10732,0.00559972,0.5053,0.51393,BGN,EUR,1736429490
BGN/GBP,0.42817,0.54305,0.00231261,0.42549,0.43091,BGN,GBP,1736429490
BGN/USD,0.52742,0.28551,0.00150155,0.52406,0.52742,BGN,USD,1736429490
BHD/AED,9.74395,-100,,9.73597,9.76056,BHD,AED,1736430946
BHD/EUR,2.57349,0.20612,0.00529357,2.55232,2.57615,BHD,EUR,1736430946
BHD/GBP,2.15625,0.24421,0.005253,2.1408,2.18019,BHD,GBP,1736430946
BHD/PKR,738.87,0.02436746,0.18,738.69,739.08,BHD,PKR,1736394727
BHD/USD,2.65294,-0.01079747,-0.000286480926,2.63239,2.65345,BHD,USD,1736430946
BIF/EUR,0.000328180893,-1.52046,-0.000005066906,0.000328180893,0.000333425581,BIF,EUR,1736425143
BIF/GBP,0.000275087788,-1.07651,-0.000002993562,0.000275087788,0.000278493351,BIF,GBP,1736425143
BIF/USD,0.000338123789,-2.18687,-0.000007559661,0.000335016747,0.000345683451,BIF,USD,1736425143
BMD/BBD,2.01392,101.39243,1.01392,1.96551,2.01392,BMD,BBD,1736425174
BMD/CAD,1.43555,-0.50224,-0.00724623,1.43275,1.4453,BMD,CAD,1736431843
BMD/EUR,0.9693,0.07226925,0.0007,0.96796,0.97305,BMD,EUR,1736431629
BMD/GBP,0.81093,0.33592,0.00271498,0.80671,0.81673,BMD,GBP,1736431833
BMD/KYD,0.83332,0.29208,0.00242692,0.8309,0.83332,BMD,KYD,1736425145
BMD/USD,1,0,0,1,1,BMD,USD,1736431210
BND/EUR,0.70977,0.0993683,0.000704589814,0.70882,0.72192,BND,EUR,1736431629
BND/GBP,0.59488,0.55324,0.00327304,0.58161,0.5962,BND,GBP,1736431629
BND/USD,0.73164,0.05121452,0.000374511997,0.72934,0.7318,BND,USD,1736431837
BOB/EUR,0.14049,-1.37679,-0.00196124,0.14049,0.14455,BOB,EUR,1736425143
BOB/GBP,0.11785,0.90095,0.00105231,0.11454,0.11785,BOB,GBP,1736425143
BOB/USD,0.14485,-0.77951,-0.00113798,0.14078,0.14599,BOB,USD,1736425143
BRL/ARS,169.6004,0.01716092,0.0291,167.92278,170.0198,BRL,ARS,1736431838
BRL/AUD,0.2638,0.2432,0.00064,0.26162,0.2648,BRL,AUD,1736431843
BRL/CAD,0.23536,-0.04562624,-0.000107434222,0.23319,0.23601,BRL,CAD,1736431827
BRL/CHF,0.1491,0.10743,0.00016,0.1478,0.1496,BRL,CHF,1736431843
BRL/CLP,163.68441,-0.06446681,-0.10559,162.0632,164.0942,BRL,CLP,1736431841
BRL/COP,707.2,0.25517,1.8,702.03,709.62,BRL,COP,1736431843
BRL/EUR,0.1586,0.08835037,0.00014,0.1573,0.1592,BRL,EUR,1736431827
BRL/GBP,0.133,0.6106,0.000807153514,0.13191,0.1338,BRL,GBP,1736431841
BRL/HKD,1.27266,0.10663,0.00135557,1.26135,1.27618,BRL,HKD,1736431827
BRL/JPY,25.804,-0.33987,-0.088,25.6008,25.913,BRL,JPY,1736431843
BRL/KRW,238.79,-0.07532326,-0.18,237.05741,239.60358,BRL,KRW,1736431629
BRL/MXN,3.3483,0.2245,0.0075,3.31315,3.35666,BRL,MXN,1736431838
BRL/PEN,0.6167,-0.29103,-0.0018,0.6125,0.6193,BRL,PEN,1736431812
BRL/RSD,18.57946,3.2192,0.57946,18.44251,18.61308,BRL,RSD,1736430947
BRL/RUB,16.72209,-2.84071,-0.48891,16.56639,17.211,BRL,RUB,1736431827
BRL/SEK,1.82328,-0.000929852465,-0.000016954,1.80704,1.82958,BRL,SEK,1736431827
BRL/SGD,0.22363,0.06710444,0.000149965,0.22192,0.22445,BRL,SGD,1736431827
BRL/USD,0.16359,-0.11941,-0.000195577159,0.16228,0.16408,BRL,USD,1736431841
BRL/XAG,0.00539025,-0.81932,-0.000044528189,0.00535117,0.00545435,BRL,XAG,1736431823
BRL/XAU,0.000061207002,-0.5019,-0.000000308746,0.000060813379,0.000061635181,BRL,XAU,1736431823
BRL/ZAR,3.08314,-0.11524,-0.00355724,3.05459,3.10412,BRL,ZAR,1736431827
BSD/EUR,0.97069,0.29121,0.00281848,0.96768,0.97733,BSD,EUR,1736425143
BSD/GBP,0.81367,0.765,0.0061773,0.80775,0.81367,BSD,GBP,1736425143
BSD/USD,1.00006,0.00558787,0.000055878701,0.99326,1.00006,BSD,USD,1736425143
BTN/EUR,0.01128541,0,0,0.01126126,0.01128541,BTN,EUR,1732205465
BTN/GBP,0.00948113,0.99492,0.000093400106,0.00937356,0.00948113,BTN,GBP,1736425143
BWP/CHF,0.06505128,-0.43056,-0.000281298128,0.06433039,0.06505128,BWP,CHF,1736425142
BWP/EUR,0.06927018,-0.47388,-0.000329822492,0.06850253,0.06927018,BWP,EUR,1736425142
BWP/GBP,0.05806192,-0.02252874,-0.000013083563,0.05741848,0.05810913,BWP,GBP,1736425142
BWP/USD,0.07136214,-0.50691,-0.000363583131,0.07057131,0.07136214,BWP,USD,1736425142
BWP/ZAR,1.34644,-0.3595,-0.00485797,1.34397,1.35351,BWP,ZAR,1736431843
BZD/EUR,0.48328,0.5606,0.00269417,0.48047,0.49525,BZD,EUR,1736425143
BZD/GBP,0.40509,1.02047,0.00409204,0.40111,0.41512,BZD,GBP,1736425143
BZD/USD,0.49817,-0.3512,-0.00175573,0.48613,0.49993,BZD,USD,1736425143
CAD/AED,2.5523,0.08627305,0.00220005,2.5456,2.56003,CAD,AED,1736431843
CAD/ARS,720.40868,0.00542485,0.03907895,718.82654,721.06876,CAD,ARS,1736431807
CAD/AUD,1.1207,0.17833,0.001995,1.1189,1.1247,CAD,AUD,1736431842
CAD/BGN,1.31832,-0.00576815,-0.000076047275,1.3168,1.32112,CAD,BGN,1736431843
CAD/BMD,0.6966,0.50477,0.00349857,0.6919,0.69755,CAD,BMD,1736431843
CAD/BRL,4.24885,0.04580616,0.00194534,4.23171,4.28283,CAD,BRL,1736431827
CAD/CHF,0.63299,-0.09706439,-0.000615,0.63219,0.63472,CAD,CHF,1736431843
CAD/CNY,5.09488,-0.09836047,-0.00501629,5.08975,5.1022,CAD,CNY,1736431842
CAD/COP,2999.6,-0.16641,-5,2971.29676,3007.3,CAD,COP,1736431629
CAD/CZK,16.91543,-0.07423641,-0.01256674,16.9,16.98105,CAD,CZK,1736431843
CAD/DKK,5.0271,-0.02187662,-0.0011,5.0208,5.0396,CAD,DKK,1736431842
CAD/EUR,0.67385,-0.0074195,-0.00005,0.6731,0.67545,CAD,EUR,1736431842
CAD/GBP,0.56492,0.50258,0.002825,0.5621,0.56726,CAD,GBP,1736431842
CAD/HKD,5.40782,-0.0522791,-0.00282864,5.39897,5.41653,CAD,HKD,1736431842
CAD/HUF,278.67521,-0.03041551,-0.08478627,278.5,279.98386,CAD,HUF,1736431843
CAD/IDR,11252.24962,-0.07504309,-8.45038,11224.85,11376.56428,CAD,IDR,1736431842
CAD/ILS,2.54,-0.45836,-0.01169602,2.52584,2.5545,CAD,ILS,1736431793
CAD/INR,59.65021,-0.50345,-0.30183,59.5713,59.988,CAD,INR,1736431820
CAD/ISK,97.814,-0.2295,-0.225,97.813,97.822,CAD,ISK,1736397428
CAD/JPY,109.6175,-0.43914,-0.4835,109.46107,110.19,CAD,JPY,1736431843
CAD/KRW,1014.04174,-0.62391,-6.36642,1012.23,1022.49489,CAD,KRW,1736431792
CAD/KWD,0.21421,-0.22625,-0.000485751011,0.21372,0.21441,CAD,KWD,1736431793
CAD/KYD,0.579,1.95425,0.01109817,0.5669,0.58039,CAD,KYD,1736431843
CAD/MXN,14.21985,0.10736,0.01525,14.17227,14.24598,CAD,MXN,1736431842
CAD/MYR,3.1235,-0.12151,-0.0038,3.1228,3.14564,CAD,MYR,1736418730
CAD/NOK,7.92865,0.03848289,0.00305,7.9148,8.01925,CAD,NOK,1736431843
CAD/NZD,1.24126,-0.03636716,-0.000451575235,1.2392,1.24634,CAD,NZD,1736431842
CAD/PEN,2.62292,-0.17059,-0.00448215,2.62,2.63116,CAD,PEN,1736425201
CAD/PKR,193.727,-0.01238703,-0.024,193.491,193.953,CAD,PKR,1736418730
CAD/PLN,2.87491,-0.02051817,-0.00059,2.8704,2.89155,CAD,PLN,1736431842
CAD/RUB,71.04962,-2.89788,-2.12038,70.60828,73.192,CAD,RUB,1736431839
CAD/SAR,2.60822,0.18144,0.00472387,2.601,2.6108,CAD,SAR,1736430947
CAD/SEK,7.74655,-0.03290705,-0.00255,7.7369,7.7754,CAD,SEK,1736431842
CAD/SGD,0.95017,-0.08742045,-0.000831368493,0.94948,0.95276,CAD,SGD,1736431843
CAD/THB,24.02032,-0.22297,-0.05367703,23.99669,24.146,CAD,THB,1736431823
CAD/TRY,24.54941,-0.13016,-0.031995,24.4639,24.67179,CAD,TRY,1736431842
CAD/TWD,22.85999,-0.15727,-0.0360082,22.83763,22.97794,CAD,TWD,1736431843
CAD/USD,0.69487,-0.12566,-0.00087427,0.694,0.69633,CAD,USD,1736431842
CAD/VND,17637.39204,-0.05840968,-10.30796,17618.94349,17662.5925,CAD,VND,1736431843
CAD/XAG,0.02289115,-1.56804,-0.000364661384,0.02280762,0.02310002,CAD,XAG,1736431823
CAD/XAU,0.000259952949,-0.49001,-0.000001280071,0.000259511081,0.000261910374,CAD,XAU,1736431823
CAD/ZAR,13.09964,-0.31095,-0.04086085,13.0846,13.2626,CAD,ZAR,1736431843
CDF/EUR,0.000341215409,0.21053,0.000000716851,0.000340411626,0.000344151151,CDF,EUR,1736425143
CDF/GBP,0.000286029276,0.66772,0.0000018972,0.00028121883,0.000286029276,CDF,GBP,1736425143
CDF/USD,0.000351549108,-0.11119,-0.000000391322,0.000347567058,0.00035194043,CDF,USD,1736425143
CHF/AED,4.0295,-0.02481082,-0.001,4.0228,4.0359,CHF,AED,1736431629
CHF/ARS,1138.10292,0.1293,1.46962,1134.40124,1138.32057,CHF,ARS,1736431807
CHF/AUD,1.77049,0.2006,0.00354446,1.76211,1.77667,CHF,AUD,1736431843
CHF/BRL,6.71228,0.15937,0.01068005,6.6804,6.75506,CHF,BRL,1736431827
CHF/BWP,15.37438,0.44476,0.06807639,15.19423,15.3969,CHF,BWP,1736425142
CHF/CAD,1.57981,0.0967616,0.00152717,1.5755,1.5818,CHF,CAD,1736431843
CHF/CLP,1098.38082,-0.09542948,-1.04918,1093.26027,1100.29,CHF,CLP,1736431843
CHF/CNY,8.04763,0.01534509,0.00123473,8.02893,8.0559,CHF,CNY,1736431842
CHF/CZK,26.7226,0.10339,0.0276,26.6908,26.78165,CHF,CZK,1736431843
CHF/DKK,7.9426,0.04498166,0.00357111,7.9322,7.98276,CHF,DKK,1736431843
CHF/EUR,1.06458,0.05514595,0.00058674643,1.06303,1.06622,CHF,EUR,1736431843
CHF/GBP,0.89249,0.59626,0.00529,0.8872,0.89474,CHF,GBP,1736431843
CHF/HKD,8.54263,0.05065411,0.004325,8.51901,8.55053,CHF,HKD,1736431843
CHF/HUF,440.24535,0.02620777,0.11535,439.61437,441.63463,CHF,HUF,1736431843
CHF/IDR,17776.53975,0.01260104,2.23975,17698.73,18018.01802,CHF,IDR,1736431842
CHF/ILS,4.01283,-0.35437,-0.01427096,3.98545,4.04138,CHF,ILS,1736431793
CHF/INR,94.23706,-0.06779949,-0.0639356,93.97117,94.4355,CHF,INR,1736431820
CHF/ISK,154.27337,-0.34599,-0.53563,154.10695,155.13497,CHF,ISK,1736431838
CHF/JPY,173.1505,-0.32783,-0.5695,172.82195,173.97356,CHF,JPY,1736431843
CHF/KRW,1602.24173,0.01508905,0.24173,1598.06,1618.12298,CHF,KRW,1736431792
CHF/MXN,22.4651,0.22619,0.0507,22.3637,22.553,CHF,MXN,1736431843
CHF/MYR,4.9338,-0.14572,-0.0072,4.9338,4.96771,CHF,MYR,1736418730
CHF/NOK,12.52557,0.00415589,0.000520527307,12.4911,12.55178,CHF,NOK,1736431843
CHF/NZD,1.96097,0.19262,0.00377,1.9564,1.9654,CHF,NZD,1736431842
CHF/PKR,305.79489,0.00650509,0.01989094,305.05735,306.29,CHF,PKR,1736431843
CHF/PLN,4.54186,-0.04500539,-0.002045,4.5387,4.56126,CHF,PLN,1736431842
CHF/RON,5.29433,0.11019,0.00582751,5.28362,5.2982,CHF,RON,1736431836
CHF/RSD,124.61999,0.53842,0.66739,124.38288,124.66961,CHF,RSD,1736430947
CHF/RUB,112.24818,-2.82973,-3.26882,111.36962,115.628,CHF,RUB,1736431843
CHF/SEK,12.23835,0.15934,0.01947,12.2116,12.2688,CHF,SEK,1736431843
CHF/SGD,1.5011,0.01962227,0.000294493024,1.4987,1.50365,CHF,SGD,1736431843
CHF/SZL,20.676,-0.35278,-0.0732,20.46052,20.8052,CHF,SZL,1736431629
CHF/THB,37.94798,-0.08958061,-0.03402451,37.88874,38.1,CHF,THB,1736431823
CHF/TRY,38.78413,-0.02519726,-0.009775,38.6133,38.93137,CHF,TRY,1736431843
CHF/TWD,36.11469,-0.02299344,-0.00830592,36.03221,36.222,CHF,TWD,1736431843
CHF/USD,1.09775,-0.04837601,-0.000531306771,1.09479,1.0992,CHF,USD,1736431843
CHF/UZS,14205.39,-0.1547,-22.01,14179.55,14258.3,CHF,UZS,1736430429
CHF/ZAR,20.6952,-0.19485,-0.04040281,20.63763,20.8058,CHF,ZAR,1736431843
CLP/ARS,1.03803,3.80328,0.03803278,1.01211,1.03803,CLP,ARS,1736425143
CLP/AUD,0.00161191,0.32505,0.000005222595,0.00160945,0.00161797,CLP,AUD,1736431842
CLP/BRL,0.006062,0.26464,0.000016,0.006051,0.00617043,CLP,BRL,1736431629
CLP/CHF,0.000910431054,0.0955214,0.000000868827,0.000908382767,0.000914314354,CLP,CHF,1736431843
CLP/CNY,0.00734845,1.38045,0.00010006064,0.00724839,0.00734845,CLP,CNY,1736425143
CLP/COP,4.34595,8.64867,0.34595,4.28677,4.34595,CLP,COP,1736425143
CLP/EUR,0.000965,0.20768,0.000002,0.000963,0.000986037706,CLP,EUR,1736431629
CLP/GBP,0.00081249517,1.2455,0.00000999517,0.0008043,0.00081578019,CLP,GBP,1736431833
CLP/JPY,0.15764,0.08929831,0.000140644832,0.15693,0.15834,CLP,JPY,1736431838
CLP/MXN,0.02046248,1.38045,0.000278628505,0.02018385,0.02046248,CLP,MXN,1736425143
CLP/PEN,0.00378309,1.38045,0.000051512655,0.00373158,0.00378309,CLP,PEN,1736425143
CLP/USD,0.000999430325,-0.05097095,-0.000000509679,0.000997974113,0.00100418,CLP,USD,1736431838
CNH/AUD,0.21931,0.13981,0.000306193608,0.21902,0.22033,CNH,AUD,1736431840
CNH/EUR,0.13187,0.00178021,0.000002347481,0.13173,0.13222,CNH,EUR,1736431842
CNH/GBP,0.11055,0.47355,0.000521045488,0.11003,0.11106,CNH,GBP,1736431842
CNH/HKD,1.05817,0.08275797,0.000875,1.0568,1.059,CNH,HKD,1736431823
CNH/IDR,2201.5,0.01817273,0.4,2200.7,2211.7,CNH,IDR,1736418730
CNH/INR,11.6645,-0.1233,-0.0144,11.6591,11.6937,CNH,INR,1736431629
CNH/JPY,21.44795,-0.32091,-0.06905,21.424,21.529,CNH,JPY,1736431843
CNH/KRW,198.35,-0.01512249,-0.03,197.98,199.08,CNH,KRW,1736431629
CNH/PHP,7.9397,-0.17727,-0.0141,7.9333,7.9699,CNH,PHP,1736431629
CNH/SEK,1.52184,0,0,1.51976,1.52625,CNH,SEK,1736431629
CNH/THB,4.6961,-0.12335,-0.0058,4.6945,4.7181,CNH,THB,1736431629
CNH/TWD,4.4725,0.01789029,0.0008,4.4708,4.4837,CNH,TWD,1736431629
CNH/USD,0.13598,-0.01713321,-0.000023301454,0.13589,0.13618,CNH,USD,1736431843
CNY/AUD,0.21996,2.78605,0.00596215,0.215,0.22097,CNY,AUD,1736431808
CNY/BGN,0.25875,0.07689909,0.000198822808,0.25849,0.25918,CNY,BGN,1736431002
CNY/CAD,0.19629,0.35023,0.000685043476,0.1955,0.19644,CNY,CAD,1736431809
CNY/CHF,0.12424,0.35343,0.000437542685,0.1236,0.12455,CNY,CHF,1736431843
CNY/CLP,136.10829,0.82096,1.10829,134.25497,136.10829,CNY,CLP,1736425143
CNY/DKK,0.98678,-0.02963806,-0.000292550013,0.98616,0.98932,CNY,DKK,1736431842
CNY/EUR,0.13226,0.09063174,0.000119760786,0.13211,0.13259,CNY,EUR,1736431842
CNY/GBP,0.11088,0.50677,0.000559076474,0.11028,0.11141,CNY,GBP,1736431842
CNY/HKD,1.06133,0.07802472,0.000827452163,1.06002,1.06177,CNY,HKD,1736431842
CNY/IDR,2208.53905,0.01082493,0.23905,2208.39584,2220.8305,CNY,IDR,1736431786
CNY/INR,11.709,-0.08450929,-0.00990356,11.69305,11.72571,CNY,INR,1736431820
CNY/JPY,21.51196,-0.22744,-0.04903866,21.48966,21.60761,CNY,JPY,1736431842
CNY/KRW,199.05281,-0.1153,-0.22977,198.41764,200.04001,CNY,KRW,1736431842
CNY/MYR,0.61369,-0.0618822,-0.00038,0.61348,0.61531,CNY,MYR,1736418730
CNY/NZD,0.24362,0.05480628,0.000133446007,0.238,0.24486,CNY,NZD,1736431828
CNY/PLN,0.56763,0.18164,0.0010292,0.56465,0.56935,CNY,PLN,1736418730
CNY/SGD,0.18649,-0.03946603,-0.000073630652,0.186,0.18709,CNY,SGD,1736431843
CNY/THB,4.71482,-0.37586,-0.0177881,4.71175,4.74608,CNY,THB,1736431842
CNY/TWD,4.48685,-0.05229187,-0.00234749,4.48447,4.5004,CNY,TWD,1736431842
